,Player,Tm,Age,Pos,G,Tgt,Rec,Ctch%,Yds,Y/R,TD,Y/Tgt,R/G,Y/G,Player-additional,Cmp,Att,P_Yds,P_TD,Year
703,KhaDarelHodge,DET,26,WR,16,27.0,13,48.1%,157,12.1,0,5.8,0.8,9.8,HodgKh00,396.0,593.0,3598.0,23.0,2021
704,KhaDarelHodge,CLE,25,WR,9,17.0,11,64.7%,180,16.4,0,10.6,1.2,20.0,HodgKh00,315.0,501.0,3539.0,27.0,2020
705,KhaDarelHodge,CLE,24,WR,16,10.0,4,40.0%,76,19.0,0,7.6,0.3,4.8,HodgKh00,318.0,539.0,3554.0,22.0,2019
706,KhaDarelHodge,LAR,23,WR,14,3.0,2,66.7%,17,8.5,0,5.7,0.1,1.2,HodgKh00,368.0,568.0,4507.0,32.0,2018
707,TYHilton,DAL,33,WR,3,10.0,7,70.0%,121,17.3,0,12.1,2.3,40.3,HiltT.00,355.0,556.0,3736.0,28.0,2022
708,TYHilton,IND,32,WR,10,37.0,23,62.2%,331,14.4,3,8.9,2.3,33.1,HiltT.00,324.0,521.0,3361.0,27.0,2021
709,TYHilton,IND,31,WR,15,93.0,56,60.2%,762,13.6,5,8.2,3.7,50.8,HiltT.00,371.0,552.0,4053.0,24.0,2020
710,TYHilton,IND,30,WR,10,68.0,45,66.2%,501,11.1,5,7.4,4.5,50.1,HiltT.00,307.0,513.0,3108.0,22.0,2019
711,TYHilton,IND,29,WR,14,120.0,76,63.3%,1270,16.7,6,10.6,5.4,90.7,HiltT.00,432.0,644.0,4461.0,39.0,2018
712,TYHilton,IND,28,WR,16,109.0,57,52.3%,966,16.9,4,8.9,3.6,60.4,HiltT.00,285.0,487.0,2892.0,13.0,2017
713,TYHilton,IND,27,WR,16,155.0,91,58.7%,1448,15.9,6,9.3,5.7,90.5,HiltT.00,370.0,584.0,4202.0,32.0,2016
714,TYHilton,IND,26,WR,16,134.0,69,51.5%,1124,16.3,5,8.4,4.3,70.3,HiltT.00,355.0,619.0,3704.0,26.0,2015
715,TYHilton,IND,25,WR,15,131.0,82,62.6%,1345,16.4,7,10.3,5.5,89.7,HiltT.00,410.0,661.0,4894.0,42.0,2014
716,TYHilton,IND,24,WR,16,139.0,82,59.0%,1083,13.2,5,7.8,5.1,67.7,HiltT.00,350.0,582.0,3725.0,23.0,2013
717,TyreekHill,MIA,28,WR,17,170.0,119,70.0%,1710,14.4,7,10.1,7.0,100.6,HillTy00,368.0,584.0,4511.0,30.0,2022
718,TyreekHill,KAN,27,WR,17,159.0,111,69.8%,1239,11.2,9,7.8,6.5,72.9,HillTy00,448.0,675.0,4791.0,37.0,2021
719,TyreekHill,KAN,26,WR,15,135.0,87,64.4%,1276,14.7,15,9.5,5.8,85.1,HillTy00,420.0,630.0,4854.0,40.0,2020
720,TyreekHill,KAN,25,WR,12,89.0,58,65.2%,860,14.8,7,9.7,4.8,71.7,HillTy00,378.0,576.0,4498.0,30.0,2019
721,TyreekHill,KAN,24,WR,16,137.0,87,63.5%,1479,17.0,12,10.8,5.4,92.4,HillTy00,385.0,583.0,4955.0,50.0,2018
722,TyreekHill,KAN,23,WR,15,105.0,75,71.4%,1183,15.8,7,11.3,5.0,78.9,HillTy00,363.0,543.0,4104.0,26.0,2017
723,TyreekHill,KAN,22,WR,16,83.0,61,73.5%,593,9.7,6,7.1,3.8,37.1,HillTy00,365.0,546.0,3740.0,19.0,2016
724,RashardHiggins,CLE,27,WR,15,47.0,24,51.1%,275,11.5,1,5.9,1.6,18.3,HiggRa00,320.0,520.0,3320.0,21.0,2021
725,RashardHiggins,CLE,26,WR,13,52.0,37,71.2%,599,16.2,4,11.5,2.8,46.1,HiggRa00,315.0,501.0,3539.0,27.0,2020
726,RashardHiggins,CLE,25,WR,10,11.0,4,36.4%,55,13.8,1,5.0,0.4,5.5,HiggRa00,318.0,539.0,3554.0,22.0,2019
727,RashardHiggins,CLE,24,WR,13,53.0,39,73.6%,572,14.7,4,10.8,3.0,44.0,HiggRa00,353.0,574.0,4007.0,29.0,2018
728,RashardHiggins,CLE,23,WR,15,50.0,27,54.0%,312,11.6,2,6.2,1.8,20.8,HiggRa00,312.0,574.0,3228.0,15.0,2017
729,RashardHiggins,CLE,22,WR,16,12.0,6,50.0%,77,12.8,0,6.4,0.4,4.8,HiggRa00,338.0,567.0,3264.0,15.0,2016
730,DarriusHeywardBey,PIT,31,WR,14,2.0,1,50.0%,9,9.0,0,4.5,0.1,0.6,HeywDa00,459.0,689.0,5008.0,35.0,2018
731,DarriusHeywardBey,PIT,30,WR,16,3.0,2,66.7%,47,23.5,0,15.7,0.1,2.9,HeywDa00,384.0,590.0,4380.0,29.0,2017
732,DarriusHeywardBey,PIT,29,WR,10,19.0,6,31.6%,114,19.0,2,6.0,0.6,11.4,HeywDa00,381.0,596.0,4202.0,33.0,2016
733,DarriusHeywardBey,PIT,28,WR,16,39.0,21,53.8%,314,15.0,2,8.1,1.3,19.6,HeywDa00,391.0,590.0,4603.0,26.0,2015
734,DarriusHeywardBey,PIT,27,WR,16,5.0,3,60.0%,33,11.0,0,6.6,0.2,2.1,HeywDa00,411.0,612.0,4825.0,33.0,2014
735,DarriusHeywardBey,IND,26,WR,16,64.0,29,45.3%,309,10.7,1,4.8,1.8,19.3,HeywDa00,350.0,582.0,3725.0,23.0,2013
736,AndrewHawkins,CLE,30,WR,16,54.0,33,61.1%,324,9.8,3,6.0,2.1,20.3,HawkAn00,338.0,567.0,3264.0,15.0,2016
737,AndrewHawkins,CLE,29,WR,8,43.0,27,62.8%,276,10.2,0,6.4,3.4,34.5,HawkAn00,371.0,609.0,3782.0,20.0,2015
738,AndrewHawkins,CLE,28,WR,15,112.0,63,56.3%,824,13.1,2,7.4,4.2,54.9,HawkAn00,274.0,502.0,3465.0,12.0,2014
739,AndrewHawkins,CIN,27,WR,8,18.0,12,66.7%,199,16.6,0,11.1,1.5,24.9,HawkAn00,364.0,587.0,4136.0,33.0,2013
740,NKealHarry,CHI,25,WR,7,9.0,7,77.8%,116,16.6,1,12.9,1.0,16.6,HarrNK00,223.0,377.0,2219.0,19.0,2022
741,NKealHarry,NWE,24,WR,12,22.0,12,54.5%,184,15.3,0,8.4,1.0,15.3,HarrNK00,364.0,535.0,3857.0,24.0,2021
742,NKealHarry,NWE,23,WR,14,57.0,33,57.9%,309,9.4,2,5.4,2.4,22.1,HarrNK00,283.0,440.0,2890.0,12.0,2020
743,NKealHarry,NWE,22,WR,7,24.0,12,50.0%,105,8.8,2,4.4,1.7,15.0,HarrNK00,378.0,620.0,3961.0,25.0,2019
744,DwayneHarris,LVR,32,WR,3,1.0,1,100.0%,7,7.0,0,7.0,0.3,2.3,HarrDw00,367.0,523.0,3926.0,22.0,2019
745,DwayneHarris,LVR,31,WR,15,6.0,6,100.0%,40,6.7,0,6.7,0.4,2.7,HarrDw00,382.0,556.0,3751.0,19.0,2018
746,DwayneHarris,NYG,29,WR,16,1.0,1,100.0%,13,13.0,1,13.0,0.1,0.8,HarrDw00,377.0,598.0,3879.0,26.0,2016
747,DwayneHarris,NYG,28,WR,15,57.0,36,63.2%,396,11.0,4,6.9,2.4,26.4,HarrDw00,392.0,623.0,4343.0,36.0,2015
748,DwayneHarris,DAL,27,WR,16,12.0,7,58.3%,116,16.6,0,9.7,0.4,7.3,HarrDw00,328.0,476.0,3784.0,37.0,2014
749,DwayneHarris,DAL,26,WR,13,14.0,9,64.3%,80,8.9,2,5.7,0.7,6.2,HarrDw00,375.0,586.0,3954.0,33.0,2013
750,DeonteHarty,NOR,25,WR,4,2.0,2,100.0%,13,6.5,0,6.5,0.5,3.3,HarrDe07,338.0,512.0,3692.0,24.0,2022
751,DeonteHarty,NOR,24,WR,13,59.0,36,61.0%,570,15.8,3,9.7,2.8,43.8,HarrDe07,293.0,504.0,3186.0,29.0,2021
752,DeonteHarty,NOR,23,WR,9,25.0,20,80.0%,186,9.3,1,7.4,2.2,20.7,HarrDe07,370.0,522.0,3758.0,28.0,2020
753,DeonteHarty,NOR,22,WR,14,6.0,6,100.0%,24,4.0,0,4.0,0.4,1.7,HarrDe07,418.0,581.0,4244.0,36.0,2019
754,MecoleHardman,KAN,24,WR,8,34.0,25,73.5%,297,11.9,4,8.7,3.1,37.1,HardMe00,435.0,651.0,5062.0,41.0,2022
755,MecoleHardman,KAN,23,WR,17,83.0,59,71.1%,693,11.7,2,8.3,3.5,40.8,HardMe00,448.0,675.0,4791.0,37.0,2021
756,MecoleHardman,KAN,22,WR,16,62.0,41,66.1%,560,13.7,4,9.0,2.6,35.0,HardMe00,420.0,630.0,4854.0,40.0,2020
757,MecoleHardman,KAN,21,WR,16,41.0,26,63.4%,538,20.7,6,13.1,1.6,33.6,HardMe00,378.0,576.0,4498.0,30.0,2019
758,JustinHardy,ATL,28,WR,16,26.0,19,73.1%,195,10.3,0,7.5,1.2,12.2,HardJu00,459.0,684.0,4714.0,29.0,2019
759,JustinHardy,ATL,27,WR,16,22.0,14,63.6%,133,9.5,2,6.0,0.9,8.3,HardJu00,428.0,617.0,4653.0,36.0,2018
760,JustinHardy,ATL,26,WR,16,29.0,20,69.0%,221,11.1,3,7.6,1.3,13.8,HardJu00,343.0,530.0,3990.0,21.0,2017
761,JustinHardy,ATL,25,WR,16,31.0,21,67.7%,203,9.7,4,6.5,1.3,12.7,HardJu00,374.0,537.0,4725.0,38.0,2016
762,JustinHardy,ATL,24,WR,9,36.0,21,58.3%,194,9.2,0,5.4,2.3,21.6,HardJu00,410.0,621.0,4379.0,21.0,2015
763,MarvinHall,ATL,28,WR,2,1.0,1,100.0%,10,10.0,0,10.0,0.5,5.0,HallMa02,377.0,573.0,3713.0,20.0,2021
764,MarvinHall,DET,26,WR,9,11.0,7,63.6%,261,37.3,1,23.7,0.8,29.0,HallMa02,344.0,571.0,3900.0,28.0,2019
765,MarvinHall,ATL,25,WR,16,19.0,10,52.6%,149,14.9,1,7.8,0.6,9.3,HallMa02,428.0,617.0,4653.0,36.0,2018
766,MarvinHall,ATL,24,WR,8,9.0,2,22.2%,60,30.0,1,6.7,0.3,7.5,HallMa02,343.0,530.0,3990.0,21.0,2017
767,AJGreen,ARI,34,WR,15,47.0,24,51.1%,236,9.8,2,5.0,1.6,15.7,GreeA.00,433.0,664.0,3626.0,17.0,2022
768,AJGreen,ARI,33,WR,16,92.0,54,58.7%,848,15.7,3,9.2,3.4,53.0,GreeA.00,415.0,591.0,4276.0,27.0,2021
769,AJGreen,CIN,32,WR,16,104.0,47,45.2%,523,11.1,2,5.0,2.9,32.7,GreeA.00,372.0,581.0,3448.0,19.0,2020
770,AJGreen,CIN,30,WR,9,77.0,46,59.7%,694,15.1,6,9.0,5.1,77.1,GreeA.00,331.0,542.0,3290.0,27.0,2018
771,AJGreen,CIN,29,WR,16,143.0,75,52.4%,1078,14.4,8,7.5,4.7,67.4,GreeA.00,304.0,510.0,3122.0,25.0,2017
772,AJGreen,CIN,28,WR,10,100.0,66,66.0%,964,14.6,4,9.6,6.6,96.4,GreeA.00,364.0,563.0,3942.0,18.0,2016
773,AJGreen,CIN,27,WR,16,132.0,86,65.2%,1297,15.1,10,9.8,5.4,81.1,GreeA.00,334.0,505.0,3923.0,31.0,2015
774,AJGreen,CIN,26,WR,13,117.0,69,59.0%,1041,15.1,6,8.9,5.3,80.1,GreeA.00,323.0,503.0,3421.0,20.0,2014
775,AJGreen,CIN,25,WR,16,178.0,98,55.1%,1426,14.6,11,8.0,6.1,89.1,GreeA.00,364.0,587.0,4136.0,33.0,2013
776,RyanGrant,LVR,29,WR,2,9.0,4,44.4%,14,3.5,0,1.6,2.0,7.0,GranRy01,367.0,523.0,3926.0,22.0,2019
777,RyanGrant,IND,28,WR,14,52.0,35,67.3%,334,9.5,1,6.4,2.5,23.9,GranRy01,432.0,644.0,4461.0,39.0,2018
778,RyanGrant,WAS,27,WR,16,65.0,45,69.2%,573,12.7,4,8.8,2.8,35.8,GranRy01,347.0,540.0,3751.0,27.0,2017
779,RyanGrant,WAS,26,WR,16,19.0,9,47.4%,76,8.4,0,4.0,0.6,4.8,GranRy01,407.0,607.0,4758.0,25.0,2016
780,RyanGrant,WAS,25,WR,16,42.0,23,54.8%,268,11.7,2,6.4,1.4,16.8,GranRy01,386.0,555.0,4095.0,30.0,2015
781,RyanGrant,WAS,24,WR,16,15.0,7,46.7%,68,9.7,0,4.5,0.4,4.3,GranRy01,364.0,547.0,4047.0,18.0,2014
782,JakeemGrant,MIA,28,WR,14,54.0,36,66.7%,373,10.4,1,6.9,2.6,26.6,GranJa00,370.0,559.0,3736.0,24.0,2020
783,JakeemGrant,MIA,27,WR,10,33.0,19,57.6%,164,8.6,0,5.0,1.9,16.4,GranJa00,371.0,615.0,3804.0,22.0,2019
784,JakeemGrant,MIA,26,WR,10,34.0,21,61.8%,268,12.8,2,7.9,2.1,26.8,GranJa00,292.0,455.0,2900.0,26.0,2018
785,JakeemGrant,MIA,25,WR,16,22.0,13,59.1%,203,15.6,2,9.2,0.8,12.7,GranJa00,373.0,602.0,3535.0,24.0,2017
786,JoshGordon,KAN,30,WR,12,14.0,5,35.7%,32,6.4,1,2.3,0.4,2.7,GordJo02,448.0,675.0,4791.0,37.0,2021
787,JoshGordon,CLE,26,WR,5,42.0,18,42.9%,335,18.6,1,8.0,3.6,67.0,GordJo02,312.0,574.0,3228.0,15.0,2017
788,JoshGordon,CLE,23,WR,5,47.0,24,51.1%,303,12.6,0,6.4,4.8,60.6,GordJo02,274.0,502.0,3465.0,12.0,2014
789,JoshGordon,CLE,22,WR,14,159.0,87,54.7%,1646,18.9,9,10.4,6.2,117.6,GordJo02,379.0,681.0,4040.0,26.0,2013
790,MarquiseGoodwin,SEA,32,WR,13,42.0,27,64.3%,387,14.3,4,9.2,2.1,29.8,GoodMa00,399.0,573.0,3934.0,30.0,2022
791,MarquiseGoodwin,CHI,31,WR,14,40.0,20,50.0%,313,15.7,1,7.8,1.4,22.4,GoodMa00,332.0,542.0,3207.0,16.0,2021
792,MarquiseGoodwin,SFO,29,WR,9,21.0,12,57.1%,186,15.5,1,8.9,1.3,20.7,GoodMa00,331.0,478.0,3792.0,28.0,2019
793,MarquiseGoodwin,SFO,28,WR,11,43.0,23,53.5%,395,17.2,4,9.2,2.1,35.9,GoodMa00,331.0,532.0,3867.0,26.0,2018
794,MarquiseGoodwin,SFO,27,WR,16,105.0,56,53.3%,962,17.2,2,9.2,3.5,60.1,GoodMa00,362.0,607.0,3925.0,15.0,2017
795,MarquiseGoodwin,BUF,26,WR,15,68.0,29,42.6%,431,14.9,3,6.3,1.9,28.7,GoodMa00,286.0,474.0,3036.0,17.0,2016
796,MarquiseGoodwin,BUF,25,WR,2,2.0,2,100.0%,24,12.0,0,12.0,1.0,12.0,GoodMa00,295.0,465.0,3343.0,23.0,2015
797,MarquiseGoodwin,BUF,24,WR,10,9.0,1,11.1%,42,42.0,0,4.7,0.1,4.2,GoodMa00,363.0,579.0,3614.0,23.0,2014
798,MarquiseGoodwin,BUF,23,WR,12,32.0,17,53.1%,283,16.6,3,8.8,1.4,23.6,GoodMa00,299.0,522.0,3103.0,16.0,2013
799,KennyGolladay,NYG,29,WR,12,17.0,6,35.3%,81,13.5,1,4.8,0.5,6.8,GollKe00,346.0,520.0,3157.0,17.0,2022
800,KennyGolladay,NYG,28,WR,14,76.0,37,48.7%,521,14.1,0,6.9,2.6,37.2,GollKe00,351.0,593.0,3196.0,15.0,2021
801,KennyGolladay,DET,27,WR,5,32.0,20,62.5%,338,16.9,2,10.6,4.0,67.6,GollKe00,374.0,582.0,4104.0,27.0,2020
802,KennyGolladay,DET,26,WR,16,116.0,65,56.0%,1190,18.3,11,10.3,4.1,74.4,GollKe00,344.0,571.0,3900.0,28.0,2019
803,KennyGolladay,DET,25,WR,15,119.0,70,58.8%,1063,15.2,5,8.9,4.7,70.9,GollKe00,375.0,574.0,3576.0,22.0,2018
804,KennyGolladay,DET,24,WR,11,48.0,28,58.3%,477,17.0,3,9.9,2.5,43.4,GollKe00,374.0,570.0,4183.0,29.0,2017
805,BrittanGolden,ARI,29,WR,13,9.0,5,55.6%,70,14.0,0,7.8,0.4,5.4,GoldBr00,339.0,598.0,3640.0,21.0,2017
806,BrittanGolden,ARI,28,WR,12,14.0,8,57.1%,82,10.3,1,5.9,0.7,6.8,GoldBr00,383.0,646.0,4136.0,28.0,2016
807,BrittanGolden,ARI,27,WR,14,1.0,1,100.0%,5,5.0,0,5.0,0.1,0.4,GoldBr00,353.0,562.0,4616.0,35.0,2015
808,BrittanGolden,ARI,25,WR,5,10.0,4,40.0%,136,34.0,0,13.6,0.8,27.2,GoldBr00,363.0,574.0,4002.0,24.0,2013
809,ChrisGodwin,TAM,26,WR,15,142.0,104,73.2%,1023,9.8,3,7.2,6.9,68.2,GodwCh00,499.0,751.0,4586.0,26.0,2022
810,ChrisGodwin,TAM,25,WR,14,127.0,98,77.2%,1103,11.3,5,8.7,7.0,78.8,GodwCh00,492.0,731.0,5229.0,43.0,2021
811,ChrisGodwin,TAM,24,WR,12,84.0,65,77.4%,840,12.9,7,10.0,5.4,70.0,GodwCh00,410.0,626.0,4626.0,42.0,2020
812,ChrisGodwin,TAM,23,WR,14,121.0,86,71.1%,1333,15.5,9,11.0,6.1,95.2,GodwCh00,382.0,630.0,4845.0,33.0,2019
813,ChrisGodwin,TAM,22,WR,16,95.0,59,62.1%,842,14.3,7,8.9,3.7,52.6,GodwCh00,408.0,625.0,5125.0,36.0,2018
814,ChrisGodwin,TAM,21,WR,16,55.0,34,61.8%,525,15.4,1,9.5,2.1,32.8,GodwCh00,378.0,605.0,4366.0,26.0,2017
815,TedGinnJr,CHI,35,WR,6,6.0,3,50.0%,40,13.3,0,6.7,0.5,6.7,GinnTe00,402.0,614.0,3655.0,26.0,2020
816,TedGinnJr,NOR,34,WR,16,56.0,30,53.6%,421,14.0,2,7.5,1.9,26.3,GinnTe00,418.0,581.0,4244.0,36.0,2019
817,TedGinnJr,NOR,33,WR,5,30.0,17,56.7%,209,12.3,2,7.0,3.4,41.8,GinnTe00,381.0,519.0,4042.0,33.0,2018
818,TedGinnJr,NOR,32,WR,15,70.0,53,75.7%,787,14.8,4,11.2,3.5,52.5,GinnTe00,386.0,536.0,4189.0,23.0,2017
819,TedGinnJr,CAR,31,WR,16,95.0,54,56.8%,752,13.9,4,7.9,3.4,47.0,GinnTe00,306.0,563.0,3685.0,21.0,2016
820,TedGinnJr,CAR,30,WR,15,97.0,44,45.4%,739,16.8,10,7.6,2.9,49.3,GinnTe00,300.0,501.0,3589.0,35.0,2015
821,TedGinnJr,ARI,29,WR,16,26.0,14,53.8%,190,13.6,0,7.3,0.9,11.9,GinnTe00,320.0,568.0,3808.0,21.0,2014
822,TedGinnJr,CAR,28,WR,16,68.0,36,52.9%,556,15.4,5,8.2,2.3,34.8,GinnTe00,292.0,473.0,3043.0,24.0,2013
823,PierreGarcon,SFO,32,WR,8,46.0,24,52.2%,286,11.9,1,6.2,3.0,35.8,GarcPi00,331.0,532.0,3867.0,26.0,2018
824,PierreGarcon,SFO,31,WR,8,67.0,40,59.7%,500,12.5,0,7.5,5.0,62.5,GarcPi00,362.0,607.0,3925.0,15.0,2017
825,PierreGarcon,WAS,30,WR,16,114.0,79,69.3%,1041,13.2,3,9.1,4.9,65.1,GarcPi00,407.0,607.0,4758.0,25.0,2016
826,PierreGarcon,WAS,29,WR,16,111.0,72,64.9%,777,10.8,6,7.0,4.5,48.6,GarcPi00,386.0,555.0,4095.0,30.0,2015
827,PierreGarcon,WAS,28,WR,16,105.0,68,64.8%,752,11.1,3,7.2,4.3,47.0,GarcPi00,364.0,547.0,4047.0,18.0,2014
828,PierreGarcon,WAS,27,WR,16,181.0,113,62.4%,1346,11.9,5,7.4,7.1,84.1,GarcPi00,355.0,611.0,3751.0,20.0,2013
829,MichaelGallup,DAL,26,WR,14,74.0,39,52.7%,424,10.9,4,5.7,2.8,30.3,GallMi00,355.0,556.0,3736.0,28.0,2022
830,MichaelGallup,DAL,25,WR,9,62.0,35,56.5%,445,12.7,2,7.2,3.9,49.4,GallMi00,444.0,647.0,4800.0,40.0,2021
831,MichaelGallup,DAL,24,WR,16,105.0,59,56.2%,843,14.3,5,8.0,3.7,52.7,GallMi00,413.0,639.0,4161.0,25.0,2020
832,MichaelGallup,DAL,23,WR,14,113.0,66,58.4%,1107,16.8,6,9.8,4.7,79.1,GallMi00,388.0,597.0,4751.0,30.0,2019
833,MichaelGallup,DAL,22,WR,16,68.0,33,48.5%,507,15.4,2,7.5,2.1,31.7,GallMi00,356.0,527.0,3538.0,22.0,2018
834,RussellGage,TAM,26,WR,13,70.0,51,72.9%,426,8.4,5,6.1,3.9,32.8,GageRu00,499.0,751.0,4586.0,26.0,2022
835,RussellGage,ATL,25,WR,14,94.0,66,70.2%,770,11.7,4,8.2,4.7,55.0,GageRu00,377.0,573.0,3713.0,20.0,2021
836,RussellGage,ATL,24,WR,16,109.0,72,66.1%,786,10.9,4,7.2,4.5,49.1,GageRu00,408.0,628.0,4363.0,27.0,2020
837,RussellGage,ATL,23,WR,16,74.0,49,66.2%,446,9.1,1,6.0,3.1,27.9,GageRu00,459.0,684.0,4714.0,29.0,2019
838,RussellGage,ATL,22,WR,15,10.0,6,60.0%,63,10.5,0,6.3,0.4,4.2,GageRu00,428.0,617.0,4653.0,36.0,2018
839,TaylorGabriel,CHI,28,WR,9,48.0,29,60.4%,353,12.2,4,7.4,3.2,39.2,GabrTa00,371.0,580.0,3291.0,20.0,2019
840,TaylorGabriel,CHI,27,WR,16,93.0,67,72.0%,688,10.3,2,7.4,4.2,43.0,GabrTa00,344.0,512.0,3564.0,28.0,2018
841,TaylorGabriel,ATL,26,WR,16,51.0,33,64.7%,378,11.5,1,7.4,2.1,23.6,GabrTa00,343.0,530.0,3990.0,21.0,2017
842,TaylorGabriel,ATL,25,WR,13,50.0,35,70.0%,579,16.5,6,11.6,2.7,44.5,GabrTa00,374.0,537.0,4725.0,38.0,2016
843,TaylorGabriel,CLE,24,WR,13,48.0,28,58.3%,241,8.6,0,5.0,2.2,18.5,GabrTa00,371.0,609.0,3782.0,20.0,2015
844,TaylorGabriel,CLE,23,WR,16,72.0,36,50.0%,621,17.3,1,8.6,2.3,38.8,GabrTa00,274.0,502.0,3465.0,12.0,2014
845,DevinFunchess,IND,25,WR,1,5.0,3,60.0%,32,10.7,0,6.4,3.0,32.0,FuncDe00,307.0,513.0,3108.0,22.0,2019
846,DevinFunchess,CAR,24,WR,14,79.0,44,55.7%,549,12.5,4,6.9,3.1,39.2,FuncDe00,378.0,563.0,3836.0,28.0,2018
847,DevinFunchess,CAR,23,WR,16,111.0,63,56.8%,840,13.3,8,7.6,3.9,52.5,FuncDe00,293.0,501.0,3077.0,22.0,2017
848,DevinFunchess,CAR,22,WR,15,58.0,23,39.7%,371,16.1,4,6.4,1.5,24.7,FuncDe00,306.0,563.0,3685.0,21.0,2016
849,DevinFunchess,CAR,21,WR,16,63.0,31,49.2%,473,15.3,5,7.5,1.9,29.6,FuncDe00,300.0,501.0,3589.0,35.0,2015
850,WillFuller,MIA,27,WR,2,8.0,4,50.0%,26,6.5,0,3.3,2.0,13.0,FullWi01,404.0,615.0,3651.0,21.0,2021
851,WillFuller,HOU,26,WR,11,75.0,53,70.7%,879,16.6,8,11.7,4.8,79.9,FullWi01,383.0,546.0,4538.0,33.0,2020
852,WillFuller,HOU,25,WR,11,71.0,49,69.0%,670,13.7,3,9.4,4.5,60.9,FullWi01,355.0,534.0,3783.0,27.0,2019
853,WillFuller,HOU,24,WR,7,45.0,32,71.1%,503,15.7,4,11.2,4.6,71.9,FullWi01,345.0,506.0,3781.0,26.0,2018
854,WillFuller,HOU,23,WR,10,50.0,28,56.0%,423,15.1,7,8.5,2.8,42.3,FullWi01,299.0,525.0,3278.0,28.0,2017
855,WillFuller,HOU,22,WR,14,92.0,47,51.1%,635,13.5,2,6.9,3.4,45.4,FullWi01,347.0,583.0,3176.0,15.0,2016
856,BennieFowler,NOR,29,WR,5,6.0,2,33.3%,11,5.5,0,1.8,0.4,2.2,FowlBe00,370.0,522.0,3758.0,28.0,2020
857,BennieFowler,NYG,28,WR,8,36.0,23,63.9%,193,8.4,0,5.4,2.9,24.1,FowlBe00,376.0,607.0,3731.0,30.0,2019
858,BennieFowler,NYG,27,WR,10,27.0,16,59.3%,199,12.4,1,7.4,1.6,19.9,FowlBe00,382.0,583.0,4047.0,23.0,2018
859,BennieFowler,DEN,26,WR,16,56.0,29,51.8%,350,12.1,3,6.3,1.8,21.9,FowlBe00,332.0,566.0,3333.0,19.0,2017
860,BennieFowler,DEN,25,WR,13,24.0,11,45.8%,145,13.2,2,6.0,0.8,11.2,FowlBe00,339.0,570.0,3685.0,20.0,2016
861,BennieFowler,DEN,24,WR,16,25.0,16,64.0%,203,12.7,0,8.1,1.0,12.7,FowlBe00,368.0,606.0,3970.0,19.0,2015
862,MichaelFloyd,WAS,29,WR,13,24.0,10,41.7%,100,10.0,1,4.2,0.8,7.7,FloyMi00,311.0,509.0,3021.0,16.0,2018
863,MichaelFloyd,MIN,28,WR,11,17.0,10,58.8%,78,7.8,0,4.6,0.9,7.1,FloyMi00,357.0,527.0,3753.0,25.0,2017
864,MichaelFloyd,ARI,26,WR,15,89.0,52,58.4%,849,16.3,6,9.5,3.5,56.6,FloyMi00,353.0,562.0,4616.0,35.0,2015
865,MichaelFloyd,ARI,25,WR,16,99.0,47,47.5%,841,17.9,6,8.5,2.9,52.6,FloyMi00,320.0,568.0,3808.0,21.0,2014
866,MichaelFloyd,ARI,24,WR,16,113.0,65,57.5%,1041,16.0,5,9.2,4.1,65.1,FloyMi00,363.0,574.0,4002.0,24.0,2013
867,LarryFitzgerald,ARI,37,WR,13,72.0,54,75.0%,409,7.6,1,5.7,4.2,31.5,FitzLa00,387.0,575.0,3916.0,27.0,2020
868,LarryFitzgerald,ARI,36,WR,16,109.0,75,68.8%,804,10.7,4,7.4,4.7,50.3,FitzLa00,355.0,554.0,3477.0,20.0,2019
869,LarryFitzgerald,ARI,35,WR,16,112.0,69,61.6%,734,10.6,6,6.6,4.3,45.9,FitzLa00,283.0,495.0,2523.0,15.0,2018
870,LarryFitzgerald,ARI,34,WR,16,161.0,109,67.7%,1156,10.6,6,7.2,6.8,72.3,FitzLa00,339.0,598.0,3640.0,21.0,2017
871,LarryFitzgerald,ARI,33,WR,16,150.0,107,71.3%,1023,9.6,6,6.8,6.7,63.9,FitzLa00,383.0,646.0,4136.0,28.0,2016
872,LarryFitzgerald,ARI,32,WR,16,145.0,109,75.2%,1215,11.1,9,8.4,6.8,75.9,FitzLa00,353.0,562.0,4616.0,35.0,2015
873,LarryFitzgerald,ARI,31,WR,14,103.0,63,61.2%,784,12.4,2,7.6,4.5,56.0,FitzLa00,320.0,568.0,3808.0,21.0,2014
874,LarryFitzgerald,ARI,30,WR,16,135.0,82,60.7%,954,11.6,10,7.1,5.1,59.6,FitzLa00,363.0,574.0,4002.0,24.0,2013
875,MikeEvans,TAM,29,WR,15,127.0,77,60.6%,1124,14.6,6,8.9,5.1,74.9,EvanMi00,499.0,751.0,4586.0,26.0,2022
876,MikeEvans,TAM,28,WR,16,114.0,74,64.9%,1035,14.0,14,9.1,4.6,64.7,EvanMi00,492.0,731.0,5229.0,43.0,2021
877,MikeEvans,TAM,27,WR,16,109.0,70,64.2%,1006,14.4,13,9.2,4.4,62.9,EvanMi00,410.0,626.0,4626.0,42.0,2020
878,MikeEvans,TAM,26,WR,13,118.0,67,56.8%,1157,17.3,8,9.8,5.2,89.0,EvanMi00,382.0,630.0,4845.0,33.0,2019
